Sequence	Cluster	Representative	Copies
ooceraea_biroi_NW_020825074.1:18531-28531	864	True	1
ooceraea_biroi_NW_020825074.1:11728-21728	865	True	2
ooceraea_biroi_NW_020825129.1:0-5836	865	False	2
ooceraea_biroi_NW_020825080.1:22336-32336	866	True	2
ooceraea_biroi_NW_020825080.1:21775-31775	866	False	2
ooceraea_biroi_NW_020825092.1:2461-12461	867	True	2
ooceraea_biroi_NW_020825123.1:0-3121	867	False	2
ooceraea_biroi_NW_020825094.1:11228-21228	868	True	2
ooceraea_biroi_NW_020825153.1:0-2952	868	False	2
ooceraea_biroi_NW_020825107.1:3575-13575	869	True	1
ooceraea_biroi_NW_020825120.1:12134-22134	870	True	1
ooceraea_biroi_NW_020825120.1:23163-33163	871	True	1
ooceraea_biroi_NW_020825123.1:5191-15191	872	True	2
ooceraea_biroi_NW_020825123.1:0-7018	872	False	2
ooceraea_biroi_NW_020825123.1:9088-19088	873	True	1
ooceraea_biroi_NW_020825124.1:11412-21412	874	True	1
ooceraea_biroi_NW_020825129.1:7597-17597	875	True	1
ooceraea_biroi_NW_020825138.1:5075-15075	876	True	1
ooceraea_biroi_NW_020825140.1:181-10181	877	True	1
ooceraea_biroi_NW_020825141.1:1749-11749	878	True	1
ooceraea_biroi_NW_020825155.1:4268-14268	879	True	1
ooceraea_biroi_NW_020825157.1:10193-20193	880	True	1
ooceraea_biroi_NW_020825161.1:675-10675	881	True	1
ooceraea_biroi_NW_020825161.1:12520-22520	882	True	1
ooceraea_biroi_NW_020825168.1:5177-15177	883	True	1
ooceraea_biroi_NW_020825180.1:6803-16803	884	True	2
ooceraea_biroi_NW_020825180.1:7559-17559	884	False	2
ooceraea_biroi_NW_020825190.1:5844-15844	885	True	2
ooceraea_biroi_NW_020825190.1:6009-16009	885	False	2
osmia_lignaria_NW_023009253.1:8479732-8489732	886	True	1
osmia_lignaria_NW_023009253.1:8490455-8500455	887	True	1
osmia_lignaria_NW_023009276.1:422648-432648	888	True	1
osmia_lignaria_NW_023009276.1:433371-443371	889	True	2
osmia_lignaria_NW_023009291.1:0-1953	889	False	2
osmia_lignaria_NW_023009287.1:448579-458579	890	True	1
osmia_lignaria_NW_023009287.1:459302-469302	891	True	1
osmia_lignaria_NW_023009290.1:450902-460902	892	True	1
osmia_lignaria_NW_023009290.1:461625-471625	893	True	1
osmia_lignaria_NW_023009291.1:2676-12676	894	True	3
osmia_lignaria_NW_023009314.1:128593-138593	894	False	3
osmia_lignaria_NW_023009315.1:65094-75094	894	False	3
osmia_lignaria_NW_023009291.1:400424-410424	895	True	1
osmia_lignaria_NW_023009291.1:411081-421081	896	True	1
osmia_lignaria_NW_023009298.1:209390-219390	897	True	1
osmia_lignaria_NW_023009298.1:220113-230113	898	True	1
osmia_lignaria_NW_023009300.1:20014-30014	899	True	2
osmia_lignaria_NW_023009332.1:103520-113520	899	False	2
osmia_lignaria_NW_023009300.1:30767-40767	900	True	2
osmia_lignaria_NW_023009332.1:92767-102767	900	False	2
osmia_lignaria_NW_023009301.1:47530-57530	901	True	1
osmia_lignaria_NW_023009301.1:58253-68253	902	True	1
osmia_lignaria_NW_023009302.1:121617-131617	903	True	1
osmia_lignaria_NW_023009302.1:132340-142340	904	True	1
osmia_lignaria_NW_023009307.1:171516-181516	905	True	2
osmia_lignaria_NW_023009350.1:62210-72210	905	False	2
osmia_lignaria_NW_023009307.1:182239-192239	906	True	1
osmia_lignaria_NW_023009314.1:117870-127870	907	True	1
osmia_lignaria_NW_023009314.1:897-10897	908	True	1
osmia_lignaria_NW_023009315.1:75817-85817	909	True	1
osmia_lignaria_NW_023009328.1:3133-13133	910	True	1
osmia_lignaria_NW_023009330.1:3994-13994	911	True	2
osmia_lignaria_NW_023009381.1:8291-11405	911	False	2
osmia_lignaria_NW_023009330.1:14693-24693	912	True	1
osmia_lignaria_NW_023009350.1:51487-61487	913	True	1
photinus_pyralis_NW_022170249.1:4480664-4490664	914	True	1
photinus_pyralis_NW_022170249.1:4492395-4502395	915	True	1
rhopalosiphum_maidis_NC_040877.1:46824281-46834281	916	True	1
rhopalosiphum_maidis_NC_040877.1:46836234-46846234	917	True	1
rhopalosiphum_maidis_NC_040877.1:46844279-46854279	918	True	1
rhopalosiphum_maidis_NC_040877.1:46856241-46866241	919	True	4
rhopalosiphum_maidis_NC_040878.1:35055119-35065119	919	False	4
rhopalosiphum_maidis_NC_040879.1:8453847-8463847	919	False	4
rhopalosiphum_maidis_NC_040880.1:38535854-38545854	919	False	4
rhopalosiphum_maidis_NC_040877.1:47840603-47850603	920	True	1
rhopalosiphum_maidis_NC_040877.1:47852373-47862373	921	True	1
rhopalosiphum_maidis_NC_040877.1:92857575-92867575	922	True	1
rhopalosiphum_maidis_NC_040877.1:92869288-92879288	923	True	2
rhopalosiphum_maidis_NC_040877.1:92892454-92902454	923	False	2
rhopalosiphum_maidis_NC_040877.1:92880501-92890501	924	True	6
rhopalosiphum_maidis_NC_040877.1:94098478-94108478	924	False	6
rhopalosiphum_maidis_NC_040879.1:70379155-70389155	924	False	6
rhopalosiphum_maidis_NC_040879.1:72021675-72031675	924	False	6
rhopalosiphum_maidis_NC_040879.1:72475152-72485152	924	False	6
rhopalosiphum_maidis_NC_040880.1:47121105-47131105	924	False	6
rhopalosiphum_maidis_NC_040877.1:94110431-94120431	925	True	1
rhopalosiphum_maidis_NC_040878.1:35066742-35076742	926	True	1
aphis_craccivora_VUJU01008831.1:5610-5991	927	False	2
rhopalosiphum_maidis_NC_040879.1:12076942-12086942	927	True	2
rhopalosiphum_maidis_NC_040879.1:12088607-12098607	928	True	1
rhopalosiphum_maidis_NC_040879.1:40494617-40504617	929	True	1
rhopalosiphum_maidis_NC_040879.1:40506570-40516570	930	True	1
aphis_craccivora_VUJU01014474.1:2096-2162	931	False	4
rhopalosiphum_maidis_NC_040879.1:60708056-60718056	931	True	4
rhopalosiphum_maidis_NC_040879.1:61777533-61787533	931	False	4
rhopalosiphum_maidis_NC_040879.1:75216948-75226948	931	False	4
rhopalosiphum_maidis_NC_040879.1:60719283-60729283	932	True	2
rhopalosiphum_maidis_NC_040879.1:75205172-75215172	932	False	2
rhopalosiphum_maidis_NC_040879.1:61765757-61775757	933	True	1
rhopalosiphum_maidis_NC_040879.1:68769957-68779957	934	True	1
rhopalosiphum_maidis_NC_040879.1:68781658-68791658	935	True	1
rhopalosiphum_maidis_NC_040879.1:70391105-70401105	936	True	1
rhopalosiphum_maidis_NC_040879.1:72009722-72019722	937	True	1
rhopalosiphum_maidis_NC_040879.1:72486418-72496418	938	True	1
rhopalosiphum_maidis_NC_040879.1:8465641-8475641	939	True	1
rhopalosiphum_maidis_NC_040880.1:38547477-38557477	940	True	1
rhopalosiphum_maidis_NC_040880.1:45629676-45639676	941	True	1
rhopalosiphum_maidis_NC_040880.1:45641611-45651611	942	True	1
rhopalosiphum_maidis_NC_040880.1:47133058-47143058	943	True	1
solenopsis_invicta_NC_052664.1:10493379-10503379	944	True	3
solenopsis_invicta_NC_052664.1:10505158-10515158	944	False	3
solenopsis_invicta_NC_052664.1:10504962-10514962	944	False	3
solenopsis_invicta_NC_052664.1:10516741-10526741	945	True	1
solenopsis_invicta_NC_052664.1:1941241-1951241	946	True	12
solenopsis_invicta_NC_052664.1:3023056-3033056	946	False	12
solenopsis_invicta_NC_052665.1:23583799-23593799	946	False	12
solenopsis_invicta_NC_052666.1:10915295-10925295	946	False	12
solenopsis_invicta_NC_052666.1:12250089-12260089	946	False	12
solenopsis_invicta_NC_052669.1:16573340-16583340	946	False	12
solenopsis_invicta_NC_052673.1:5132040-5142040	946	False	12
solenopsis_invicta_NC_052675.1:1081576-1091576	946	False	12
solenopsis_invicta_NC_052676.1:13118432-13128432	946	False	12
solenopsis_invicta_NC_052677.1:2337111-2347111	946	False	12
solenopsis_invicta_NC_052677.1:389377-399377	946	False	12
solenopsis_invicta_NC_052677.1:99811-109811	946	False	12
solenopsis_invicta_NC_052664.1:1953014-1963014	947	True	1
solenopsis_invicta_NC_052664.1:3011430-3021430	948	True	1
solenopsis_invicta_NC_052664.1:4277733-4287733	949	True	1
solenopsis_invicta_NC_052664.1:4289506-4299506	950	True	1
solenopsis_invicta_NC_052665.1:102259-112259	951	True	2
solenopsis_invicta_NC_052668.1:28235464-28245464	951	False	2
solenopsis_invicta_NC_052665.1:113849-123849	952	True	1
solenopsis_invicta_NC_052665.1:22742703-22752703	953	True	13
solenopsis_invicta_NC_052666.1:11026394-11036394	953	False	13
solenopsis_invicta_NC_052666.1:4003075-4013075	953	False	13
solenopsis_invicta_NC_052667.1:16684563-16694563	953	False	13
solenopsis_invicta_NC_052667.1:18119597-18129597	953	False	13
solenopsis_invicta_NC_052668.1:10420918-10430918	953	False	13
solenopsis_invicta_NC_052668.1:28247240-28257240	953	False	13
solenopsis_invicta_NC_052671.1:24187126-24197126	953	False	13
solenopsis_invicta_NC_052671.1:24306722-24316722	953	False	13
solenopsis_invicta_NC_052671.1:25733564-25743564	953	False	13
solenopsis_invicta_NC_052673.1:164393-174393	953	False	13
solenopsis_invicta_NC_052674.1:12048989-12058989	953	False	13
solenopsis_invicta_NC_052676.1:12347779-12357779	953	False	13
solenopsis_invicta_NC_052665.1:22754479-22764479	954	True	1
solenopsis_invicta_NC_052665.1:23572026-23582026	955	True	1
solenopsis_invicta_NC_052665.1:24630885-24640885	956	True	1
solenopsis_invicta_NC_052665.1:24642631-24652631	957	True	1
solenopsis_invicta_NC_052666.1:10903522-10913522	958	True	1
solenopsis_invicta_NC_052666.1:11014618-11024618	959	True	1
solenopsis_invicta_NC_052666.1:12261862-12271862	960	True	1
solenopsis_invicta_NC_052666.1:1814254-1824254	961	True	1
solenopsis_invicta_NC_052666.1:1826012-1836012	962	True	1
solenopsis_invicta_NC_052666.1:4014851-4024851	963	True	1
solenopsis_invicta_NC_052666.1:4946470-4956470	964	True	1
solenopsis_invicta_NC_052666.1:4958264-4968264	965	True	2
solenopsis_invicta_NC_052666.1:4956543-4966543	965	False	2
solenopsis_invicta_NC_052666.1:4968484-4978484	966	True	2
solenopsis_invicta_NC_052666.1:4970434-4980434	966	False	2
solenopsis_invicta_NC_052666.1:4982231-4992231	967	True	1
solenopsis_invicta_NC_052666.1:8414252-8424252	968	True	1
solenopsis_invicta_NC_052666.1:8426055-8436055	969	True	1
solenopsis_invicta_NC_052667.1:16696339-16706339	970	True	2
solenopsis_invicta_NC_052673.1:176169-186169	970	False	2
solenopsis_invicta_NC_052667.1:18131373-18141373	971	True	1
solenopsis_invicta_NC_052667.1:7919797-7929797	972	True	1
solenopsis_invicta_NC_052667.1:7931534-7941534	973	True	1
solenopsis_invicta_NC_052668.1:10432694-10442694	974	True	2
solenopsis_invicta_NC_052674.1:12037213-12047213	974	False	2
solenopsis_invicta_NC_052668.1:28482479-28492479	975	True	1
solenopsis_invicta_NC_052668.1:468950-478950	976	True	1
solenopsis_invicta_NC_052668.1:480708-490708	977	True	2
solenopsis_invicta_NC_052677.1:7687932-7697932	977	False	2
solenopsis_invicta_NC_052668.1:5051406-5061406	978	True	1
solenopsis_invicta_NC_052668.1:5063053-5073053	979	True	1
solenopsis_invicta_NC_052669.1:16584969-16594969	980	True	1
solenopsis_invicta_NC_052669.1:17832910-17842910	981	True	1
solenopsis_invicta_NC_052669.1:17844548-17854548	982	True	1
solenopsis_invicta_NC_052670.1:5310887-5320887	983	True	3
solenopsis_invicta_NW_024105292.1:40218-46047	983	False	3
solenopsis_invicta_NW_024105298.1:1611-11611	983	False	3
solenopsis_invicta_NC_052670.1:5322681-5332681	984	True	2
solenopsis_invicta_NW_024105292.1:28424-38424	984	False	2
solenopsis_invicta_NC_052671.1:15744481-15754481	985	True	1
solenopsis_invicta_NC_052671.1:15756254-15766254	986	True	1
solenopsis_invicta_NC_052671.1:15796217-15806217	987	True	1
solenopsis_invicta_NC_052671.1:15807918-15817918	988	True	1
solenopsis_invicta_NC_052671.1:15969853-15979853	989	True	1
solenopsis_invicta_NC_052671.1:15981644-15991644	990	True	1
solenopsis_invicta_NC_052671.1:17507041-17517041	991	True	1
solenopsis_invicta_NC_052671.1:17518643-17528643	992	True	1
solenopsis_invicta_NC_052671.1:19301787-19311787	993	True	1
solenopsis_invicta_NC_052671.1:19313575-19323575	994	True	4
solenopsis_invicta_NC_052671.1:19311916-19321916	994	False	4
solenopsis_invicta_NC_052671.1:19323704-19333704	994	False	4
solenopsis_invicta_NC_052674.1:13254533-13264533	994	False	4
solenopsis_invicta_NC_052671.1:19916089-19926089	995	True	1
solenopsis_invicta_NC_052671.1:19927280-19937280	996	True	1
solenopsis_invicta_NC_052671.1:24198188-24208188	997	True	1
solenopsis_invicta_NC_052671.1:24318336-24328336	998	True	1
solenopsis_invicta_NC_052671.1:25745340-25755340	999	True	1
solenopsis_invicta_NC_052673.1:5120267-5130267	1000	True	1
solenopsis_invicta_NC_052673.1:5628921-5638921	1001	True	1
solenopsis_invicta_NC_052673.1:5640694-5650694	1002	True	1
solenopsis_invicta_NC_052674.1:12073071-12083071	1003	True	1
solenopsis_invicta_NC_052674.1:12084841-12094841	1004	True	1
solenopsis_invicta_NC_052674.1:13266321-13276321	1005	True	2
solenopsis_invicta_NW_024105278.1:0-1920	1005	False	2
solenopsis_invicta_NC_052674.1:15398920-15408920	1006	True	1
solenopsis_invicta_NC_052674.1:15409967-15419967	1007	True	1
solenopsis_invicta_NC_052675.1:1093349-1103349	1008	True	1
solenopsis_invicta_NC_052675.1:1106549-1116549	1009	True	1
solenopsis_invicta_NC_052675.1:1118337-1128337	1010	True	1
solenopsis_invicta_NC_052675.1:4229907-4239907	1011	True	1
solenopsis_invicta_NC_052675.1:4241476-4251476	1012	True	1
solenopsis_invicta_NC_052676.1:12336003-12346003	1013	True	1
solenopsis_invicta_NC_052676.1:13106659-13116659	1014	True	1
solenopsis_invicta_NC_052676.1:13179097-13189097	1015	True	1
solenopsis_invicta_NC_052676.1:13190903-13200903	1016	True	1
solenopsis_invicta_NC_052676.1:13249383-13259383	1017	True	1
solenopsis_invicta_NC_052676.1:13261159-13271159	1018	True	1
solenopsis_invicta_NC_052676.1:15819419-15829419	1019	True	1
solenopsis_invicta_NC_052676.1:15831207-15841207	1020	True	1
solenopsis_invicta_NC_052676.1:9925953-9935953	1021	True	1
solenopsis_invicta_NC_052676.1:9937693-9947693	1022	True	1
solenopsis_invicta_NC_052677.1:2348884-2358884	1023	True	1
solenopsis_invicta_NC_052677.1:3960401-3970401	1024	True	1
solenopsis_invicta_NC_052677.1:3972177-3982177	1025	True	1
solenopsis_invicta_NC_052677.1:401150-411150	1026	True	1
solenopsis_invicta_NC_052677.1:7471996-7481996	1027	True	1
solenopsis_invicta_NC_052677.1:7483556-7493556	1028	True	1
solenopsis_invicta_NC_052677.1:7676174-7686174	1029	True	1
solenopsis_invicta_NC_052677.1:88041-98041	1030	True	1
solenopsis_invicta_NW_024105255.1:31776-41776	1031	True	1
solenopsis_invicta_NW_024105255.1:43384-53384	1032	True	1
solenopsis_invicta_NW_024105270.1:1674-11674	1033	True	2
solenopsis_invicta_NW_024105270.1:26629-36629	1033	False	2
solenopsis_invicta_NW_024105270.1:13465-23465	1034	True	2
solenopsis_invicta_NW_024105270.1:38420-48420	1034	False	2
solenopsis_invicta_NW_024105278.1:3651-13651	1035	True	1
solenopsis_invicta_NW_024105314.1:4859-14859	1036	True	1
trachymyrmex_septentrionalis_NW_017304472.1:365889-375889	1037	True	1
trachymyrmex_septentrionalis_NW_017304472.1:377143-387143	1038	True	1
trachymyrmex_septentrionalis_NW_017304482.1:1032630-1042630	1039	True	1
trachymyrmex_septentrionalis_NW_017304482.1:1043950-1053950	1040	True	1
trachymyrmex_septentrionalis_NW_017304522.1:85802-95802	1041	True	1
trachymyrmex_septentrionalis_NW_017304522.1:97308-107308	1042	True	1
trachymyrmex_septentrionalis_NW_017305061.1:36175-46175	1043	True	1
trachymyrmex_septentrionalis_NW_017305061.1:47645-57645	1044	True	1
trachymyrmex_septentrionalis_NW_017305485.1:5843-15843	1045	True	1
trachymyrmex_septentrionalis_NW_017305562.1:7599-17599	1046	True	1
trachymyrmex_zeteki_NW_017255942.1:3287-13287	1047	True	1
trachymyrmex_zeteki_NW_017257259.1:27708-37708	1048	True	1
trachymyrmex_zeteki_NW_017257447.1:26905-36905	1049	True	1
trachymyrmex_zeteki_NW_017257447.1:37880-47880	1050	True	1
trachymyrmex_zeteki_NW_017257537.1:70-10070	1051	True	2
trachymyrmex_zeteki_NW_017257537.1:1195-11195	1051	False	2
trachymyrmex_zeteki_NW_017257566.1:49151-59151	1052	True	1
trachymyrmex_zeteki_NW_017257583.1:18325-28325	1053	True	1
trachymyrmex_zeteki_NW_017257772.1:2603-12603	1054	True	1
trachymyrmex_zeteki_NW_017257772.1:14367-24367	1055	True	1
trachymyrmex_zeteki_NW_017257775.1:48630-58630	1056	True	1
tribolium_castaneum_NC_007422.5:15378546-15388546	1057	True	1
tribolium_castaneum_NC_007422.5:15389497-15399497	1058	True	1
tribolium_castaneum_NW_015451025.1:6782-16782	1059	True	1
tribolium_castaneum_NW_015451657.1:19367-29367	1060	True	1
tribolium_castaneum_NW_015451657.1:30111-40111	1061	True	1
trichogramma_brassicae_CADCXV010000052.1:6865-16865	1062	True	2
trichogramma_brassicae_CADCXV010000052.1:7258-17258	1062	False	2
trichogramma_brassicae_CADCXV010000331.1:6576-16576	1063	True	1
trichogramma_brassicae_CADCXV010000358.1:369304-379304	1064	True	1
trichogramma_brassicae_CADCXV010000358.1:380255-390255	1065	True	1
trichogramma_brassicae_CADCXV010000358.1:1582-11582	1066	True	2
trichogramma_brassicae_CADCXV010000985.1:8839-18839	1066	False	2
trichogramma_brassicae_CADCXV010000558.1:6517-16517	1067	True	1
trichogramma_brassicae_CADCXV010000691.1:5425-15425	1068	True	1
trichogramma_brassicae_CADCXV010000792.1:22415-32415	1069	True	1
trichogramma_brassicae_CADCXV010000792.1:33924-43924	1070	True	2
trichogramma_brassicae_CADCXV010000792.1:32661-42661	1070	False	2
trichogramma_brassicae_CADCXV010000792.1:44611-54611	1071	True	1
trichogramma_brassicae_CADCXV010000929.1:28960-38960	1072	True	1
trichogramma_brassicae_CADCXV010000929.1:39731-49731	1073	True	1
trichogramma_brassicae_CADCXV010000945.1:13939-23939	1074	True	1
trichogramma_brassicae_CADCXV010000945.1:24461-34461	1075	True	1
trichogramma_brassicae_CADCXV010000985.1:20348-30348	1076	True	1
trichogramma_brassicae_CADCXV010001009.1:26116-36116	1077	True	1
trichogramma_brassicae_CADCXV010001064.1:4028-14028	1078	True	1
trichogramma_brassicae_CADCXV010000379.1:8266-11030	1079	False	2
trichogramma_brassicae_CADCXV010001107.1:46315-56315	1079	True	2
trichogramma_brassicae_CADCXV010001107.1:57155-67155	1080	True	1
trichogramma_brassicae_CADCXV010001107.1:66595-76595	1081	True	1
trichogramma_brassicae_CADCXV010001107.1:77318-87318	1082	True	1
trichogramma_brassicae_CADCXV010001198.1:50733-60733	1083	True	1
trichogramma_brassicae_CADCXV010001198.1:62242-72242	1084	True	1
trichogramma_brassicae_CADCXV010001233.1:1838-11838	1085	True	1
trichogramma_brassicae_CADCXV010001282.1:4976-14976	1086	True	1
trichomalopsis_sarcophagae_NNAY01001849.1:25086-35086	1087	True	1
trichomalopsis_sarcophagae_NNAY01002154.1:9891-19891	1088	True	1
trichomalopsis_sarcophagae_NNAY01003203.1:1047-11047	1089	True	1
trichomalopsis_sarcophagae_NNAY01005563.1:250-10250	1090	True	2
trichomalopsis_sarcophagae_NNAY01005563.1:0-9995	1090	False	2
vespa_mandarinia_NW_023395894.1:92774-102774	1091	True	2
vespa_mandarinia_NW_023396044.1:51985-61985	1091	False	2
vespa_mandarinia_NW_023395894.1:104337-114337	1092	True	23
vespa_mandarinia_NW_023395894.1:105454-115454	1092	False	23
vespa_mandarinia_NW_023395894.1:117017-127017	1092	False	23
vespa_mandarinia_NW_023395894.1:225300-235300	1092	False	23
vespa_mandarinia_NW_023395894.1:16857-26857	1092	False	23
vespa_mandarinia_NW_023395894.1:34317-44317	1092	False	23
vespa_mandarinia_NW_023395894.1:59427-69427	1092	False	23
vespa_mandarinia_NW_023395894.1:60546-70546	1092	False	23
vespa_mandarinia_NW_023395894.1:72109-82109	1092	False	23
vespa_mandarinia_NW_023395894.1:90502-100502	1092	False	23
vespa_mandarinia_NW_023395902.1:16745-26745	1092	False	23
vespa_mandarinia_NW_023395914.1:479359-489359	1092	False	23
vespa_mandarinia_NW_023395951.1:29808-39808	1092	False	23
vespa_mandarinia_NW_023395951.1:53641-63641	1092	False	23
vespa_mandarinia_NW_023395973.1:170489-180489	1092	False	23
vespa_mandarinia_NW_023396008.1:71732-81732	1092	False	23
vespa_mandarinia_NW_023396008.1:86156-96156	1092	False	23
vespa_mandarinia_NW_023396008.1:100580-110580	1092	False	23
vespa_mandarinia_NW_023396039.1:49476-59476	1092	False	23
vespa_mandarinia_NW_023396044.1:27657-37657	1092	False	23
vespa_mandarinia_NW_023396044.1:40422-50422	1092	False	23
vespa_mandarinia_NW_023396044.1:54002-64002	1092	False	23
vespa_mandarinia_NW_023396044.1:73293-83293	1092	False	23
vespa_mandarinia_NW_023395894.1:236863-246863	1093	True	1
vespa_mandarinia_NW_023395894.1:28420-38420	1094	True	2
vespa_mandarinia_NW_023395894.1:22754-32754	1094	False	2
vespa_mandarinia_NW_023395894.1:47864-57864	1095	True	1
vespa_mandarinia_NW_023395894.1:78939-88939	1096	True	1
vespa_mandarinia_NW_023395902.1:28302-38302	1097	True	2
vespa_mandarinia_NW_023395914.1:467796-477796	1097	False	2
vespa_mandarinia_NW_023395912.1:486972-496972	1098	True	1
vespa_mandarinia_NW_023395912.1:498259-508259	1099	True	1
vespa_mandarinia_NW_023395951.1:18245-28245	1100	True	1
vespa_mandarinia_NW_023395951.1:65204-75204	1101	True	1
vespa_mandarinia_NW_023395973.1:182052-192052	1102	True	1
vespa_mandarinia_NW_023395985.1:37304-47304	1103	True	3
vespa_mandarinia_NW_023395985.1:62837-72837	1103	False	3
vespa_mandarinia_NW_023396016.1:78808-88808	1103	False	3
vespa_mandarinia_NW_023395985.1:48873-58873	1104	True	1
vespa_mandarinia_NW_023395985.1:51268-61268	1105	True	2
vespa_mandarinia_NW_023396016.1:67239-77239	1105	False	2
vespa_mandarinia_NW_023396000.1:53507-63507	1106	True	1
vespa_mandarinia_NW_023396000.1:65070-75070	1107	True	1
vespa_mandarinia_NW_023396008.1:60169-70169	1108	True	3
vespa_mandarinia_NW_023396008.1:74593-84593	1108	False	3
vespa_mandarinia_NW_023396008.1:89017-99017	1108	False	3
vespa_mandarinia_NW_023396039.1:37913-47913	1109	True	1
vespa_mandarinia_NW_023396044.1:39220-49220	1110	True	1
vespa_mandarinia_NW_023396044.1:65565-75565	1111	True	2
vespa_mandarinia_NW_023396044.1:61730-71730	1111	False	2
ooceraea_biroi_NW_020825074.1:0-9883	1112	True	1
cephus_cinctus_NW_014333061.1:28922-38763	1113	True	1
cyphomyrmex_costatus_NW_017276947.1:0-9688	1114	True	1
monomorium_pharaonis_NW_023415500.1:5319-15000	1115	True	1
trichogramma_brassicae_CADCXV010001206.1:7691-17307	1116	True	1
diachasma_alloeum_NW_021680939.1:0-9602	1117	True	1
bombus_bifarius_NW_022884582.1:0-9544	1118	True	3
bombus_vancouverensis_nearcticus_NW_022881993.1:9408-17749	1118	False	3
bombus_vancouverensis_nearcticus_NW_022881993.1:8817-17749	1118	False	3
ooceraea_biroi_NW_020825094.1:0-9539	1119	True	1
solenopsis_invicta_NC_052668.1:28494138-28503674	1120	True	1
camponotus_floridanus_NW_020229634.1:28826-38324	1121	True	1
aphis_craccivora_VUJU01003749.1:0-9148	1122	True	1
odontomachus_brunneus_NW_022639844.1:0-9102	1123	True	1
camponotus_floridanus_NW_020229611.1:64729-73755	1124	True	1
ooceraea_biroi_NW_020825081.1:7397-16336	1125	True	1
cyphomyrmex_costatus_NW_017277232.1:108756-117661	1126	True	1
ooceraea_biroi_NW_020825168.1:9349-18237	1127	True	1
nasonia_vitripennis_NW_022279625.1:0-8790	1128	True	1
diachasma_alloeum_NW_021680470.1:0-8673	1129	True	1
cyphomyrmex_costatus_NW_017276608.1:0-8621	1130	True	1
bombus_bifarius_NW_022885224.1:0-8619	1131	True	1
ooceraea_biroi_NW_020825074.1:30553-39013	1132	True	1
camponotus_floridanus_NW_020229431.1:0-8361	1133	True	1
acromyrmex_echinatior_NW_011627589.1:0-8358	1134	True	1
trachymyrmex_zeteki_NW_017255991.1:0-8351	1135	True	1
bemisia_tabaci_NW_017557114.1:0-8211	1136	True	1
leptinotarsa_decemlineata_NW_019291774.1:64262-72249	1137	True	1
lasius_niger_LBMM01004455.1:0-7972	1138	True	1
harpegnathos_saltator_NW_020230121.1:18655-26579	1139	True	1
diachasma_alloeum_NW_021681288.1:0-7754	1140	True	1
osmia_lignaria_NW_023009381.1:0-7586	1141	True	1
ooceraea_biroi_NW_020825168.1:0-7573	1142	True	1
habropoda_laboriosa_NW_017100933.1:1758-9271	1143	True	3
habropoda_laboriosa_NW_017105463.1:0-94	1143	False	3
habropoda_laboriosa_NW_017105463.1:2047-4988	1143	False	3
trichogramma_brassicae_CADCXV010000358.1:0-61	1144	False	2
trichogramma_brassicae_CADCXV010000379.1:0-7411	1144	True	2
odontomachus_brunneus_NW_022639624.1:739706-747103	1145	True	1
ooceraea_biroi_NW_020825080.1:33620-40906	1146	True	1
trachymyrmex_zeteki_NW_017255991.1:9341-16608	1147	True	1
cephus_cinctus_NW_014333275.1:7672-14869	1148	True	1
bemisia_tabaci_NW_017557114.1:9819-16994	1149	True	1
harpegnathos_saltator_NW_020230066.1:84550-91720	1150	True	1
bombus_bifarius_NW_022884655.1:0-7098	1151	True	1
acromyrmex_echinatior_NW_011626403.1:0-7014	1152	True	1
trichogramma_brassicae_CADCXV010000013.1:0-7005	1153	True	1
bombus_bifarius_NW_022885519.1:0-6995	1154	True	1
trachymyrmex_septentrionalis_NW_017305562.1:0-6990	1155	True	1
camponotus_floridanus_NW_020229568.1:0-6984	1156	True	1
harpegnathos_saltator_NW_020230519.1:188281-195243	1157	True	1
trachymyrmex_zeteki_NW_017257259.1:38716-45645	1158	True	1
ooceraea_biroi_NW_020825148.1:1379-8130	1159	True	1
diachasma_alloeum_NW_021682277.1:14145-20875	1160	True	1
odontomachus_brunneus_NW_022639518.1:0-6592	1161	True	1
trichogramma_brassicae_CADCXV010000052.1:0-5338	1162	False	3
trichogramma_brassicae_CADCXV010000052.1:0-6487	1162	True	3
trichogramma_brassicae_CADCXV010001064.1:0-3185	1162	False	3
lasius_niger_LBMM01008064.1:0-5572	1163	False	2
lasius_niger_LBMM01008064.1:0-6400	1163	True	2
tribolium_castaneum_NW_015451025.1:0-6269	1164	True	2
tribolium_castaneum_NW_015452242.1:0-1064	1164	False	2
lasius_niger_LBMM01007617.1:0-6158	1165	True	1
trichogramma_brassicae_CADCXV010001206.1:0-6155	1166	True	1
ooceraea_biroi_NW_020825076.1:5829-11943	1167	True	1
ooceraea_biroi_NW_020825180.1:0-5603	1168	False	2
ooceraea_biroi_NW_020825180.1:0-6098	1168	True	2
trichogramma_brassicae_CADCXV010001009.1:36839-42915	1169	True	1
odontomachus_brunneus_NW_022639839.1:0-6056	1170	True	1
trichomalopsis_sarcophagae_NNAY01006280.1:0-5799	1171	True	1
cephus_cinctus_NW_014333275.1:0-5791	1172	True	1
trachymyrmex_zeteki_NW_017257775.1:59659-65369	1173	True	1
trichogramma_brassicae_CADCXV010000331.1:0-5535	1174	True	1
acyrthosiphon_pisum_NW_021771402.1:0-5381	1175	True	1
diachasma_alloeum_NW_021681102.1:0-5313	1176	True	1
